state,district,incumbent,first_name,last_name,name,party,result
TN,07,1,Marsha,Blackburn,"Blackburn, Marsha",R,0.6858473686
TN,08,1,John,Tanner,"Tanner, John",D,0.9997008625
TN,09,1,Steve,Cohen,"Cohen, Steve",D,0.8785409356
TX,01,1,Louie,Gohmert,"Gohmert, Louie",R,0.8757610297
TX,02,1,Ted,Poe,"Poe, Ted",R,0.8892257534
TX,03,1,Sam,Johnson,"Johnson, Sam",R,0.5974533125
TX,04,1,Ralph M.,Hall,"Hall, Ralph M.",R,0.6879804751
TX,05,1,Jeb,Hensarling,"Hensarling, Jeb",R,0.8359497283
TX,06,1,Joe,Barton,"Barton, Joe",R,0.6201680792
TX,07,1,John,Culberson,"Culberson, John",R,0.5590099473
TX,08,1,Kevin,Brady,"Brady, Kevin",R,0.7256166557
TX,09,1,Al,Green,"Green, Al",D,0.9364699143
TX,10,1,Michael T.,McCaul,"McCaul, Michael T.",R,0.5388837017
TX,11,1,Mike,Conaway,"Conaway, Mike",R,0.8833078686
TX,12,1,Kay,Granger,"Granger, Kay",R,0.6759415674
TX,13,1,Mac,Thornberry,"Thornberry, Mac",R,0.7764693708
TX,14,1,Ron,Paul,"Paul, Ron",R,1
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",D,0.6571334327
TX,16,1,Silvestre,Reyes,"Reyes, Silvestre",D,0.8213995451
TX,17,1,Chet,Edwards,"Edwards, Chet",D,0.5298438718
TX,18,1,Sheila Jackson,Lee,"Lee, Sheila Jackson",D,0.7732494615
TX,19,1,Randy,Neugebauer,"Neugebauer, Randy",R,0.7243896462
TX,20,1,Charles A.,Gonzalez,"Gonzalez, Charles A.",D,0.71897433
TX,21,1,Lamar,Smith,"Smith, Lamar",R,0.7999704288
TX,22,0,Pete,Olson,"Olson, Pete",R,0.524267383
TX,23,1,Ciro D.,Rodriguez,"Rodriguez, Ciro D.",D,0.5576163347
TX,24,1,Kenny E.,Marchant,"Marchant, Kenny E.",R,0.5598402928
TX,25,1,Lloyd,Doggett,"Doggett, Lloyd",D,0.658282297
TX,26,1,Michael C.,Burgess,"Burgess, Michael C.",R,0.6017122105
TX,27,1,Solomon P.,Ortiz,"Ortiz, Solomon P.",D,0.5795160016
TX,28,1,Henry,Cuellar,"Cuellar, Henry",D,0.6870702125
TX,29,1,Gene,Green,"Green, Gene",D,0.7464651572
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",D,0.8248470408
TX,31,1,John,Carter,"Carter, John",R,0.6026796748
TX,32,1,Pete,Sessions,"Sessions, Pete",R,0.5725124317
UT,01,1,Rob,Bishop,"Bishop, Rob",R,0.6485491605
UT,02,1,Jim,Matheson,"Matheson, Jim",D,0.6335060647
UT,03,0,Jason,Chaffetz,"Chaffetz, Jason",R,0.6561043116
VT,00,1,Peter,Welch,"Welch, Peter",D/R,0.832474149
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",D,0.9975550989
VA,01,1,"Robert J. ""Rob""",Wittman,"Wittman, Robert J. ""Rob""",R,0.5657605498
VA,02,0,"Glenn C., III",Nye,"Nye, Glenn C., III",D,0.5240163865
VA,03,1,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",D,0.9701683867
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",R,0.5951046422
VA,05,0,Tom S. P.,Perriello,"Perriello, Tom S. P.",D,0.5008578385
VA,06,1,"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",R,0.6157327973
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",R,0.6272033131
VA,08,1,"James P. ""Jim,"" Jr.",Moran,"Moran, James P. ""Jim,"" Jr.",D,0.6794272952
VA,09,1,Rick C.,Boucher,"Boucher, Rick C.",D,0.9706700379
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",R,0.5880151787
VA,11,0,"Gerald E.  ""Gerry""",Connolly,"Connolly, Gerald E.  ""Gerry""",D,0.5468787814
WA,01,1,Jay,Inslee,"Inslee, Jay",D,0.6775839082
WA,02,1,Rick,Larsen,"Larsen, Rick",D,0.6239213469
WA,03,1,Brian,Baird,"Baird, Brian",D,0.6401253659
WA,04,1,Doc,Hastings,"Hastings, Doc",R,0.6308794595
WA,05,1,Cathy McMorris,Rodgers,"Rodgers, Cathy McMorris",R,0.6528065693
WA,06,1,Norm,Dicks,"Dicks, Norm",D,0.6686456413
WA,07,1,Jim,McDermott,"McDermott, Jim",D,0.8365294527
WA,08,1,Dave,Reichert,"Reichert, Dave",R,0.5278431416
WA,09,1,Adam,Smith,"Smith, Adam",D,0.6544593968
WV,01,1,Alan B.,Mollohan,"Mollohan, Alan B.",D,0.99930801
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",R,0.5706881926
WV,03,1,"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",D,0.6691926406
WI,01,1,Paul,Ryan,"Ryan, Paul",R,0.6397245138
WI,02,1,Tammy,Baldwin,"Baldwin, Tammy",D,0.6933272794
WI,03,1,Ron,Kind,"Kind, Ron",D,0.6318967452
WI,04,1,Gwendolynne,Moore,"Moore, Gwendolynne",D,0.8762643649
WI,05,1,"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",R,0.7958132287
WI,06,1,Tom,Petri,"Petri, Tom",R,0.6370885305
WI,07,1,David R.,Obey,"Obey, David R.",D,0.6079002507
WI,08,1,Steve,Kagen,"Kagen, Steve",D,0.5399794227
WY,00,0,Cynthia M.,Lummis,"Lummis, Cynthia M.",R,0.5262495238
