state,district,incumbent,first_name,last_name,name,party,result
SC,05,1,John,Spratt,"Spratt, John",DEM,
SC,06,1,"James E. ""Jim""",Clyburn,"Clyburn, James E. ""Jim""",DEM,
SD,00,1,Stephanie,Herseth,"Herseth, Stephanie",DEM ,
TN,01,0,David ,Davis,"Davis, David ",REP,
TN,02,1,"John J., Jr.",Duncan,"Duncan, John J., Jr.",REP,
TN,03,1,Zach,Wamp,"Wamp, Zach",REP,
TN,04,1,Lincoln,Davis,"Davis, Lincoln",DEM,
TN,05,1,Jim,Cooper,"Cooper, Jim",DEM,
TN,06,1,Bart,Gordon,"Gordon, Bart",DEM,
TN,07,1,Marsha,Blackburn,"Blackburn, Marsha",REP,
TN,08,1,John,Tanner,"Tanner, John",DEM,
TN,09,0,Steve,Cohen,"Cohen, Steve",DEM,
TX,01 ,1,Louie,Gohmert,"Gohmert, Louie",REP,
TX,02,1,Ted,Poe,"Poe, Ted",REP,
TX,03,1,Sam,Johnson,"Johnson, Sam",REP,
TX,04,1,Ralph M.,Hall,"Hall, Ralph M.",REP,
TX,05,1,Jeb,Hensarling,"Hensarling, Jeb",REP,
TX,06,1,Joe L.,Barton,"Barton, Joe L.",REP,
TX,07,1,John,Culberson,"Culberson, John",REP,
TX,08,1,Kevin,Brady,"Brady, Kevin",REP,
TX,09,1,Al ,Green,"Green, Al ",DEM,
TX,10,1,Michael T. ,McCaul,"McCaul, Michael T. ",REP,
TX,11,1,Mike,Conaway,"Conaway, Mike",REP,
TX,12,1,Kay,Granger,"Granger, Kay",REP,
TX,13,1,Mac,Thornberry,"Thornberry, Mac",REP,
TX,14,1,Ron,Paul,"Paul, Ron",REP,
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",DEM,
TX,16,1,Sylvestre ,Reyes,"Reyes, Sylvestre ",DEM,
TX,17,1,Chet ,Edwards,"Edwards, Chet ",DEM,
TX,18,1,Sheila Jackson,Lee,"Lee, Sheila Jackson",DEM,
TX,19,1,Randy,Neugebauer,"Neugebauer, Randy",REP,
TX,20,1,Charles A.,Gonzalez,"Gonzalez, Charles A.",DEM,
TX,21,1,Lamar ,Smith,"Smith, Lamar ",REP,
TX,22,0,Nick,Lampson,"Lampson, Nick",DEM,
TX,23,0,Rick ,Bolanos,"Bolanos, Rick ",DEM,
TX,24,1,Kenny E.,Marchant,"Marchant, Kenny E.",REP,
TX,25,1,Lloyd,Doggett,"Doggett, Lloyd",DEM,
TX,26,1,Michael C.,Burgess,"Burgess, Michael C.",REP,
TX,27,1,Solomon P.,Ortiz,"Ortiz, Solomon P.",DEM,
TX,28,1,Henry ,Cuellar,"Cuellar, Henry ",DEM,
TX,29,1,Gene ,Green,"Green, Gene ",DEM,
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",DEM,
TX,31,1,John R.,Carter,"Carter, John R.",REP,
TX,32,1,Pete,Sessions,"Sessions, Pete",REP,
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",DEM,
TX,21,1,Lamar ,Smith,"Smith, Lamar ",REP,
TX,23,0,Ciro D. ,Rodriguez,"Rodriguez, Ciro D. ",DEM,
TX,25,1,Lloyd,Doggett,"Doggett, Lloyd",DEM,
TX,28,1,Henry ,Cuellar,"Cuellar, Henry ",DEM,
UT,01,1,Rob,Bishop,"Bishop, Rob",REP,
UT,02,1,Jim,Matheson,"Matheson, Jim",DEM,
UT,03,1,Chris ,Cannon,"Cannon, Chris ",REP*,
VT,00,0,Peter,Welch,"Welch, Peter",DEM,
VA,01,1,Jo Ann S.,Davis,"Davis, Jo Ann S.",REP,
VA,02,1,Thelma D.,Drake,"Drake, Thelma D.",REP,
VA,03,1,Bobby,Scott,"Scott, Bobby",DEM,
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",REP,
VA,05,1,"Virgil H., Jr.",Goode,"Goode, Virgil H., Jr.",REP,
VA,06,1,"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",REP,
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",REP,
VA,08,1,"James P., Jr.",Moran,"Moran, James P., Jr.",DEM,
VA,09,1,Rick,Boucher,"Boucher, Rick",DEM,
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",REP,
VA,11,1,"Thomas M., III",Davis,"Davis, Thomas M., III",REP,
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",DEM,
WA,01,1,Jay,Inslee,"Inslee, Jay",DEM,
WA,02,1,Rick ,Larsen,"Larsen, Rick ",DEM,
WA,03,1,Brian,Baird,"Baird, Brian",DEM,
WA,04,1,Doc ,Hastings,"Hastings, Doc ",REP,
WA,05,1,Cathy ,McMorris,"McMorris, Cathy ",REP,
WA,06,1,Norm ,Dicks,"Dicks, Norm ",DEM,
WA,07,1,Jim ,McDermott,"McDermott, Jim ",DEM,
WA,08,1,Dave,Reichert,"Reichert, Dave",REP,
WA,09,1,Adam,Smith,"Smith, Adam",DEM,
WV,01,1,Alan B.,Mollohan,"Mollohan, Alan B.",DEM,
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",REP,
WV,03,1,"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",DEM,
WI,01,1,Paul ,Ryan,"Ryan, Paul ",REP,
WI,02,1,Tammy ,Baldwin,"Baldwin, Tammy ",DEM,
WI,03,1,Ron,Kind,"Kind, Ron",DEM,
WI,04,1,Gwen,Moore,"Moore, Gwen",DEM,
WI,05,1,"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",REP,
WI,06,1,Tom,Petri,"Petri, Tom",REP,
WI,07,1,David R. ,Obey,"Obey, David R. ",DEM,
WI,08,0,Steven L. ,Kagen,"Kagen, Steven L. ",DEM,
WY,00,1,Barbara,Cubin,"Cubin, Barbara",REP,
