state,district,incumbent,first_name,last_name,name,party,result
TX,03,1,Sam,Johnson,"Johnson, Sam",R,0.8561791663
TX,04,1,Ralph,Hall,"Hall, Ralph",R,0.6824835226
TX,05,1,Jeb,Hensarling,"Hensarling, Jeb",R,0.6446576707
TX,06,1,Joe,Barton,"Barton, Joe",R,0.6602080375
TX,07,1,John,Culberson,"Culberson, John",R,0.6411085653
TX,08,1,Kevin,Brady,"Brady, Kevin",R,0.6891009408
TX,09,0,Al,Green,"Green, Al",D,0.7218571447
TX,10,0,Michael T.,McCaul,"McCaul, Michael T.",R,0.7861795953
TX,11,0,Mike,Conaway,"Conaway, Mike",R,0.7675699312
TX,12,1,Kay,Granger,"Granger, Kay",R,0.7231503978
TX,13,1,Mac,Thornberry,"Thornberry, Mac",R,0.9230514371
TX,14,1,Ron,Paul,"Paul, Ron",R,1
TX,15,1,Rubén,Hinojosa,"Hinojosa, Rubén",D,0.5776037221
TX,16,1,Silvestre,Reyes,"Reyes, Silvestre",D,0.6753434967
TX,17,1,Chet ,Edwards,"Edwards, Chet ",D,0.5119919264
TX,18,1,Sheila Jackson,Lee,"Lee, Sheila Jackson",D,0.8890762674
TX,19,1,Randy,Neugebauer,"Neugebauer, Randy",R,0.584371815
TX,20,1,Charles A.,Gonzalez,"Gonzalez, Charles A.",D,0.6546995413
TX,21,1,Lamar,Smith,"Smith, Lamar",R,0.6149584163
TX,22,1,Tom,DeLay,"DeLay, Tom",R,0.5516323087
TX,23,1,Henry,Bonilla,"Bonilla, Henry",R,0.6925514091
TX,24,0,Kenny,Marchant,"Marchant, Kenny",R,0.6398162188
TX,25,1,Lloyd,Doggett,"Doggett, Lloyd",D,0.6760144055
TX,26,1,Michael C.,Burgess,"Burgess, Michael C.",R,0.657534995
TX,27,1,Solomon P.,Ortiz,"Ortiz, Solomon P.",D,0.6313142123
TX,28,0,Henry,Cuellar,"Cuellar, Henry",D,0.5901390939
TX,29,1,Gene,Green,"Green, Gene",D,0.9414368895
TX,30,1,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",D,0.9303372089
TX,31,1,John R.,Carter,"Carter, John R.",R,0.6476536514
TX,32,1,Pete,Sessions,"Sessions, Pete",R,0.5432217805
UT,01,1,Rob,Bishop,"Bishop, Rob",R,0.6790526634
UT,02,1,Jim,Matheson,"Matheson, Jim",D,0.5475658541
UT,03,1,Chris,Cannon,"Cannon, Chris",R,0.6339034471
VT,00,1,Bernie,Sanders,"Sanders, Bernie",I,0.6746511567
VI,00,1,Donna M.,Christensen,"Christensen, Donna M.",D,0.6638817719
VA,01,1,Jo Ann S.,Davis,"Davis, Jo Ann S.",R,0.7854949151
VA,02,0,Thelma D.,Drake,"Drake, Thelma D.",R,0.5507747121
VA,03,1,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",D,0.6932516138
VA,04,1,J. Randy,Forbes,"Forbes, J. Randy",R,0.6446169447
VA,05,1,"Virgil H., Jr.",Goode,"Goode, Virgil H., Jr.",R,0.6368454487
VA,06,1,"R. W. ""Bob""",Goodlatte,"Goodlatte, R. W. ""Bob""",R,0.9668239347
VA,07,1,Eric I.,Cantor,"Cantor, Eric I.",R,0.7549777856
VA,08,1,"James P., Jr.",Moran,"Moran, James P., Jr.",D,0.5973416134
VA,09,1,Rick C.,Boucher,"Boucher, Rick C.",D,0.5931637853
VA,10,1,Frank R.,Wolf,"Wolf, Frank R.",R,0.6376934532
VA,11,1,"Thomas M., III",Davis,"Davis, Thomas M., III",R,0.6024551067
WA,01,1,Jay,Inslee,"Inslee, Jay",D,0.6227587112
WA,02,1,Rick,Larsen,"Larsen, Rick",D,0.6390732659
WA,03,1,Brian,Baird,"Baird, Brian",D,0.6192999907
WA,04,1,Doc,Hastings,"Hastings, Doc",R,0.625733976
WA,05,0,Cathy,McMorris,"McMorris, Cathy",R,0.5968105857
WA,06,1,Norm,Dicks,"Dicks, Norm",D,0.6898557524
WA,07,1,Jim,McDermott,"McDermott, Jim",D,0.8067538101
WA,08,0,Dave,Reichert,"Reichert, Dave",R,0.5150030164
WA,09,1,Adam,Smith,"Smith, Adam",D,0.6328451598
WV,01,1,Alan B.,Mollohan,"Mollohan, Alan B.",D,0.6777755626
WV,02,1,Shelley Moore,Capito,"Capito, Shelley Moore",R,0.574558895
WV,03,1,"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",D,0.6519565734
WI,01,1,Paul,Ryan,"Ryan, Paul",R,0.6537470306
WI,02,1,Tammy,Baldwin,"Baldwin, Tammy",D,0.6326925204
WI,03,1,Ron,Kind,"Kind, Ron",D,0.5643291608
WI,04,0,Gwen,Moore,"Moore, Gwen",D,0.6960103821
WI,05,1,F. James,"Sensenbrenner, Jr.","Sensenbrenner, F. James, Jr.",R,0.6657475859
WI,06,1,Tom ,Petri,"Petri, Tom ",R,0.6702903131
WI,07,1,David R.,Obey,"Obey, David R.",D,0.856448224
WI,08,1,Mark ,Green,"Green, Mark ",R,0.7013075129
WY,00,1,Barbara ,Cubin,"Cubin, Barbara ",R,0.5526703314
